"","city","year","month","volume","median","listings","inventory","date","salesBin"
"353","Arlington",2005,7,88850414,135100,3172,6.5,2005.5,"High"
"354","Arlington",2005,10,69275277,130700,2844,5.6,2005.75,"Medium"
"355","Arlington",2005,11,65724505,130500,2769,5.4,2005.83333333333,"Medium"
"356","Arlington",2005,12,76456692,135600,2537,4.9,2005.91666666667,"Medium"
"357","Arlington",2006,1,50313284,125200,2720,5.3,2006,"Medium"
"358","Arlington",2006,2,58242346,125500,2843,5.5,2006.08333333333,"Medium"
"359","Arlington",2006,6,107962697,134300,3122,5.8,2006.41666666667,"High"
"360","Arlington",2006,7,93238745,132600,3207,5.9,2006.5,"High"
"361","Arlington",2006,8,106903695,130900,3178,5.8,2006.58333333333,"High"
"362","Arlington",2006,9,75665308,131800,3215,5.9,2006.66666666667,"Medium"
"363","Arlington",2006,11,69649910,133100,3019,5.5,2006.83333333333,"Medium"
"364","Arlington",2006,12,74138446,134100,2829,5.2,2006.91666666667,"Medium"
"365","Arlington",2007,1,58230415,130500,2967,5.4,2007,"Medium"
"366","Arlington",2007,4,77760044,129200,3209,5.8,2007.25,"High"
"367","Arlington",2007,5,88579861,128000,3161,5.8,2007.33333333333,"High"
"368","Arlington",2007,6,91363030,133200,3140,5.9,2007.41666666667,"High"
"369","Arlington",2007,7,87483513,135700,3208,6,2007.5,"High"
"370","Arlington",2007,8,81555794,128300,3049,5.9,2007.58333333333,"High"
"371","Arlington",2007,9,66067557,132300,3029,5.9,2007.66666666667,"Medium"
"372","Arlington",2007,10,60303327,128600,3020,6,2007.75,"Medium"
"373","Arlington",2008,1,41280330,128000,2652,5.5,2008,"Medium"
"374","Arlington",2008,2,52437477,127000,2606,5.5,2008.08333333333,"Medium"
"375","Arlington",2008,3,60168088,131100,2660,5.8,2008.16666666667,"Medium"
"376","Arlington",2008,5,81648934,131700,2578,5.7,2008.33333333333,"High"
"377","Arlington",2008,6,71016280,131400,2587,5.9,2008.41666666667,"Medium"
"378","Arlington",2008,7,69076095,136600,2546,6,2008.5,"Medium"
"379","Arlington",2008,8,67702876,130700,2415,5.8,2008.58333333333,"Medium"
"380","Arlington",2008,9,63544449,127900,2241,5.3,2008.66666666667,"Medium"
"381","Arlington",2008,11,37364981,123200,2139,5.3,2008.83333333333,"Medium"
"382","Arlington",2008,12,46549795,130200,1957,4.9,2008.91666666667,"Medium"
"383","Arlington",2009,1,28826098,121300,2000,5.1,2009,"Medium"
"384","Arlington",2009,2,35719731,127400,2060,5.3,2009.08333333333,"Medium"
"385","Arlington",2009,3,48412582,123900,2094,5.5,2009.16666666667,"Medium"
"386","Arlington",2009,4,49918860,127100,2056,5.5,2009.25,"Medium"
"387","Arlington",2009,7,64287307,131400,1943,5.5,2009.5,"Medium"
"388","Arlington",2009,9,49927665,126100,1754,5.1,2009.66666666667,"Medium"
"389","Arlington",2009,10,63227634,131700,1787,5.1,2009.75,"Medium"
"390","Arlington",2009,12,49744684,132400,1673,4.7,2009.91666666667,"Medium"
"391","Arlington",2010,1,29631325,123100,1750,4.9,2010,"Medium"
"392","Arlington",2010,2,40004983,126000,1839,5.1,2010.08333333333,"Medium"
"393","Arlington",2010,3,62970419,129700,1877,5.2,2010.16666666667,"Medium"
"394","Arlington",2010,4,64885372,130100,1847,5,2010.25,"Medium"
"395","Arlington",2010,5,66279392,132300,2016,5.3,2010.33333333333,"Medium"
"396","Arlington",2010,7,40514948,133200,2313,6.4,2010.5,"Medium"
"397","Arlington",2010,8,49221252,135000,2226,6.3,2010.58333333333,"Medium"
"398","Arlington",2010,9,44224586,128000,2161,6.2,2010.66666666667,"Medium"
"399","Arlington",2010,11,36954226,127100,1905,5.8,2010.83333333333,"Medium"
"400","Arlington",2011,1,25505380,114400,1830,5.7,2011,"Medium"
"401","Arlington",2011,3,46116919,123000,1909,6.2,2011.16666666667,"Medium"
"402","Arlington",2011,4,48110521,120000,1932,6.5,2011.25,"Medium"
"403","Arlington",2011,5,45259572,123100,1941,6.8,2011.33333333333,"Medium"
"404","Arlington",2011,6,56500260,126900,1930,6.7,2011.41666666667,"Medium"
"405","Arlington",2011,7,50872848,126700,1843,6.3,2011.5,"Medium"
"406","Arlington",2011,8,64394492,130000,1754,5.8,2011.58333333333,"Medium"
"407","Arlington",2011,10,44329903,126900,1576,5.1,2011.75,"Medium"
"408","Arlington",2011,11,44207277,130900,1463,4.7,2011.83333333333,"Medium"
"409","Arlington",2011,12,42528627,119600,1333,4.3,2011.91666666667,"Medium"
"410","Arlington",2012,1,30369919,115300,1321,4.2,2012,"Medium"
"411","Arlington",2012,2,31954676,118500,1266,4,2012.08333333333,"Medium"
"412","Arlington",2012,3,52798200,132200,1270,4,2012.16666666667,"Medium"
"413","Arlington",2012,4,53960937,131400,1310,4.1,2012.25,"Medium"
"414","Arlington",2012,5,63192717,134100,1322,4,2012.33333333333,"Medium"
"415","Arlington",2012,6,67155821,143100,1303,3.9,2012.41666666667,"Medium"
"416","Arlington",2012,7,70307028,139500,1308,3.8,2012.5,"Medium"
"417","Arlington",2012,8,70035003,137500,1240,3.6,2012.58333333333,"Medium"
"418","Arlington",2012,9,50041340,127600,1204,3.5,2012.66666666667,"Medium"
"419","Arlington",2012,10,56661811,131700,1173,3.4,2012.75,"Medium"
"420","Arlington",2012,11,45780030,125200,1080,3.1,2012.83333333333,"Medium"
"421","Arlington",2012,12,49146200,126200,958,2.7,2012.91666666667,"Medium"
"422","Arlington",2013,1,40923056,123100,900,2.5,2013,"Medium"
"423","Arlington",2013,2,49451110,131600,932,2.5,2013.08333333333,"Medium"
"424","Arlington",2013,4,70573419,146700,888,2.4,2013.25,"Medium"
"425","Arlington",2013,5,94991902,146500,921,2.4,2013.33333333333,"High"
"426","Arlington",2013,6,75310230,149200,1000,2.5,2013.41666666667,"Medium"
"427","Arlington",2013,8,84920259,149600,1042,2.6,2013.58333333333,"Medium"
"428","Arlington",2013,9,73848120,144800,954,2.3,2013.66666666667,"Medium"
"429","Arlington",2013,10,75115808,144400,910,2.2,2013.75,"Medium"
"430","Arlington",2013,11,52294361,143800,824,2,2013.83333333333,"Medium"
"431","Arlington",2013,12,64868680,144600,771,1.8,2013.91666666667,"Medium"
"432","Arlington",2014,1,41006184,140600,768,1.8,2014,"Medium"
"433","Arlington",2014,3,77396505,157500,723,1.7,2014.16666666667,"Medium"
"434","Arlington",2014,4,79549262,154800,782,1.8,2014.25,"Medium"
"435","Arlington",2014,7,92575560,159200,882,2.1,2014.5,"Medium"
"436","Arlington",2014,8,103084604,168300,839,2,2014.58333333333,"Medium"
"437","Arlington",2014,9,80898740,156000,773,1.8,2014.66666666667,"Medium"
"438","Arlington",2014,10,84823129,157100,709,1.6,2014.75,"Medium"
"439","Arlington",2014,11,59150527,155200,631,1.4,2014.83333333333,"Medium"
"440","Arlington",2014,12,76106139,161000,606,1.4,2014.91666666667,"Medium"
"441","Arlington",2015,1,46090246,159700,552,1.3,2015,"Medium"
"442","Arlington",2015,4,80801986,166600,570,1.3,2015.25,"Medium"
"443","Arlington",2015,5,113228979,179100,614,1.4,2015.33333333333,"Medium"
"444","Arlington",2015,7,125495239,178900,752,1.7,2015.5,"High"
"445","Austin",2000,1,173053635,133700,3084,2,2000,"High"
"446","Austin",2000,2,226038438,134000,2989,2,2000.08333333333,"High"
"447","Austin",2000,3,298557656,136700,3042,2,2000.16666666667,"High"
"448","Austin",2000,4,289197960,136900,3192,2.1,2000.25,"High"
"449","Austin",2000,5,393073774,144700,3617,2.3,2000.33333333333,"High"
"450","Austin",2000,6,368290072,148800,3799,2.4,2000.41666666667,"High"
"451","Austin",2000,7,351539312,149300,3944,2.6,2000.5,"High"
"452","Austin",2000,8,360255090,146300,3948,2.6,2000.58333333333,"High"
"453","Austin",2000,9,292799874,148700,4058,2.6,2000.66666666667,"High"
"454","Austin",2000,10,300952544,150100,4100,2.6,2000.75,"High"
"455","Austin",2000,11,244873204,148000,4114,2.7,2000.83333333333,"High"
"456","Austin",2000,12,262408360,149900,4005,2.6,2000.91666666667,"High"
"457","Austin",2001,2,234385962,151000,5325,3.4,2001.08333333333,"High"
"458","Austin",2001,3,296870356,148500,6097,3.9,2001.16666666667,"High"
"459","Austin",2001,4,302565123,151100,6800,4.4,2001.25,"High"
"460","Austin",2001,6,366626307,151500,8177,5.3,2001.41666666667,"High"
"461","Austin",2001,7,364827740,155500,8406,5.5,2001.5,"High"
"462","Austin",2001,8,359972391,153800,8374,5.5,2001.58333333333,"High"
"463","Austin",2001,10,245812749,139700,8135,5.4,2001.75,"High"
"464","Austin",2001,11,257247398,152400,7378,4.9,2001.83333333333,"High"
"465","Austin",2001,12,297729300,155700,6810,4.4,2001.91666666667,"High"
"466","Austin",2002,1,242074554,152600,6851,4.4,2002,"High"
"467","Austin",2002,2,279623092,157300,7190,4.6,2002.08333333333,"High"
"468","Austin",2002,3,313749244,156600,7625,4.9,2002.16666666667,"High"
"469","Austin",2002,4,322148092,156200,8226,5.3,2002.25,"High"
"470","Austin",2002,5,383478450,156000,9109,5.8,2002.33333333333,"High"
"471","Austin",2002,7,332673864,151700,9863,6.3,2002.5,"High"
"472","Austin",2002,8,346430746,156900,9843,6.3,2002.58333333333,"High"
"473","Austin",2002,9,274003236,152400,9854,6.3,2002.66666666667,"High"
"474","Austin",2002,11,244930656,149800,9189,5.9,2002.83333333333,"High"
"475","Austin",2002,12,294382650,151600,8854,5.7,2002.91666666667,"High"
"476","Austin",2003,1,198926472,144100,9163,5.9,2003,"High"
"477","Austin",2003,2,237034508,150600,9541,6.2,2003.08333333333,"High"
"478","Austin",2003,3,294928586,153000,10152,6.6,2003.16666666667,"High"
"479","Austin",2003,4,301081936,154700,10756,7,2003.25,"High"
"480","Austin",2003,5,329708716,156800,11071,7.4,2003.33333333333,"High"
"481","Austin",2003,6,401039300,162400,11000,7.3,2003.41666666667,"High"
"482","Austin",2003,7,416842800,160500,10929,7.1,2003.5,"High"
"483","Austin",2003,8,423729417,155300,10761,6.8,2003.58333333333,"High"
"484","Austin",2003,9,357269553,151500,10649,6.6,2003.66666666667,"High"
"485","Austin",2003,10,317732419,152700,10475,6.4,2003.75,"High"
"486","Austin",2003,11,267634196,151500,9939,6.1,2003.83333333333,"High"
"487","Austin",2004,1,203983516,144400,9853,6,2004,"High"
"488","Austin",2004,2,255330644,148900,10442,6.3,2004.08333333333,"High"
"489","Austin",2004,3,329520600,154100,10769,6.5,2004.16666666667,"High"
"490","Austin",2004,5,418371770,155500,11104,6.4,2004.33333333333,"High"
"491","Austin",2004,6,501302304,160100,11122,6.2,2004.41666666667,"High"
"492","Austin",2004,7,480101629,158700,11028,6.1,2004.5,"High"
"493","Austin",2004,8,466782418,152800,10797,5.9,2004.58333333333,"High"
"494","Austin",2004,9,390609048,158200,10436,5.7,2004.66666666667,"High"
"495","Austin",2004,10,341152576,150300,10141,5.5,2004.75,"High"
"496","Austin",2004,11,308820516,147500,9277,5,2004.83333333333,"High"
"497","Austin",2004,12,393603237,154000,8863,4.7,2004.91666666667,"High"
"498","Austin",2005,1,281261604,148300,8909,4.7,2005,"High"
"499","Austin",2005,2,317890683,156900,9198,4.7,2005.08333333333,"High"
"500","Austin",2005,3,441137816,154700,9515,4.8,2005.16666666667,"High"
"501","Austin",2005,4,436705640,158200,9780,4.9,2005.25,"High"
"502","Austin",2005,5,539885343,159500,9204,4.5,2005.33333333333,"High"
"503","Austin",2005,6,577224899,166100,9455,4.6,2005.41666666667,"High"
"504","Austin",2005,7,594741961,165800,9726,4.7,2005.5,"High"
"505","Austin",2005,8,612428226,167500,9095,4.3,2005.58333333333,"High"
"506","Austin",2005,9,520740255,158400,8605,4,2005.66666666667,"High"
"507","Austin",2005,11,435832989,167900,7933,3.6,2005.83333333333,"High"
"508","Austin",2006,2,413928068,165700,8259,3.6,2006.08333333333,"High"
"509","Austin",2006,3,586176203,166700,8677,3.7,2006.16666666667,"High"
"510","Austin",2006,4,554865748,171600,8965,3.8,2006.25,"High"
"511","Austin",2006,5,677494604,170300,8996,3.8,2006.33333333333,"High"
"512","Austin",2006,6,784835296,175400,9267,3.8,2006.41666666667,"High"
"513","Austin",2006,7,707975483,174600,9134,3.7,2006.5,"High"
"514","Austin",2006,8,729560280,179400,8932,3.6,2006.58333333333,"High"
"515","Austin",2006,9,580201261,167000,9097,3.7,2006.66666666667,"High"
"516","Austin",2006,10,534104892,174500,8894,3.6,2006.75,"High"
"517","Austin",2006,11,496504087,172200,8289,3.3,2006.83333333333,"High"
"518","Austin",2006,12,515575944,175900,7735,3.1,2006.91666666667,"High"
"519","Austin",2007,1,390464253,174400,7784,3.1,2007,"High"
"520","Austin",2007,2,443681250,177500,7991,3.2,2007.08333333333,"High"
"521","Austin",2007,5,741645574,183500,9987,3.9,2007.33333333333,"High"
"522","Austin",2007,7,743454236,188900,10757,4.3,2007.5,"High"
"523","Austin",2007,8,717200330,190600,11172,4.5,2007.58333333333,"High"
"524","Austin",2007,9,494360536,182500,11379,4.7,2007.66666666667,"High"
"525","Austin",2007,10,458395970,181700,11028,4.6,2007.75,"High"
"526","Austin",2007,11,442079932,185200,9599,4,2007.83333333333,"High"
"527","Austin",2007,12,442476370,189300,9866,4.2,2007.91666666667,"High"
"528","Austin",2008,1,346359718,185300,10403,4.5,2008,"High"
"529","Austin",2008,2,394847541,180300,10861,4.7,2008.08333333333,"High"
"530","Austin",2008,3,486846093,188800,11431,5.1,2008.16666666667,"High"
"531","Austin",2008,4,521407482,187000,11833,5.3,2008.25,"High"
"532","Austin",2008,5,600681316,193800,12415,5.7,2008.33333333333,"High"
"533","Austin",2008,6,614811824,196400,12769,6,2008.41666666667,"High"
"534","Austin",2008,7,576614008,190900,12728,6.2,2008.5,"High"
"535","Austin",2008,8,553078210,194300,12078,6,2008.58333333333,"High"
"536","Austin",2008,10,345831114,188500,11635,5.9,2008.75,"High"
"537","Austin",2008,11,251409268,180100,10869,5.7,2008.83333333333,"High"
"538","Austin",2008,12,341207960,179600,10089,5.4,2008.91666666667,"High"
"539","Austin",2009,2,281517090,187600,10929,6.1,2009.08333333333,"High"
"540","Austin",2009,3,340937410,179100,11280,6.5,2009.16666666667,"High"
"541","Austin",2009,4,387847145,186900,11462,6.8,2009.25,"High"
"542","Austin",2009,5,458979968,193400,11535,7,2009.33333333333,"High"
"543","Austin",2009,6,554436848,195600,11681,7.1,2009.41666666667,"High"
"544","Austin",2009,7,541395060,189900,11449,7,2009.5,"High"
"545","Austin",2009,8,464279974,187800,10940,6.8,2009.58333333333,"High"
"546","Austin",2009,10,454806534,179300,10300,6.2,2009.75,"High"
"547","Austin",2009,11,401164047,176100,9836,5.7,2009.83333333333,"High"
"548","Austin",2009,12,376479291,187800,9366,5.4,2009.91666666667,"High"
"549","Austin",2010,1,230799130,175300,9931,5.7,2010,"High"
"550","Austin",2010,2,293085886,182600,10825,6.2,2010.08333333333,"High"
"551","Austin",2010,3,461231875,179400,11846,6.7,2010.16666666667,"High"
"552","Austin",2010,5,543258166,188600,12786,6.9,2010.33333333333,"High"
"553","Austin",2010,6,584250558,200500,13353,7.2,2010.41666666667,"High"
"554","Austin",2010,7,453983948,213600,13336,7.4,2010.5,"High"
"555","Austin",2010,9,342118926,190500,11834,6.8,2010.66666666667,"High"
"556","Austin",2010,11,325029932,180600,9906,6,2010.83333333333,"High"
"557","Austin",2010,12,384045548,191200,9284,5.6,2010.91666666667,"High"
"558","Austin",2011,2,289087802,188000,9795,5.9,2011.08333333333,"High"
"559","Austin",2011,3,427529263,184400,10464,6.4,2011.16666666667,"High"
"560","Austin",2011,4,484604140,191600,11030,6.9,2011.25,"High"
"561","Austin",2011,6,615616057,199900,10958,6.9,2011.41666666667,"High"
"562","Austin",2011,7,555886196,193900,10577,6.4,2011.5,"High"
"563","Austin",2011,8,553744120,193900,9774,5.8,2011.58333333333,"High"
"564","Austin",2011,9,443089936,186900,9489,5.5,2011.66666666667,"High"
"565","Austin",2011,10,394019216,188900,8874,5.1,2011.75,"High"
"566","Austin",2011,11,361444745,184700,8054,4.6,2011.83333333333,"High"
"567","Austin",2011,12,418963364,188300,7473,4.2,2011.91666666667,"High"
"568","Austin",2012,1,265821275,177400,7432,4.2,2012,"High"
"569","Austin",2012,2,353527608,191600,7738,4.3,2012.08333333333,"High"
"570","Austin",2012,3,533800484,198600,8186,4.5,2012.16666666667,"High"
"571","Austin",2012,5,705383898,210200,8465,4.5,2012.33333333333,"High"
"572","Austin",2012,6,791281075,216000,8641,4.5,2012.41666666667,"High"
"573","Austin",2012,7,718755768,211000,8519,4.3,2012.5,"High"
"574","Austin",2012,8,708540314,205100,8112,4,2012.58333333333,"High"
"575","Austin",2012,9,516045542,196800,7641,3.8,2012.66666666667,"High"
"576","Austin",2012,10,585049910,197100,7091,3.4,2012.75,"High"
"577","Austin",2012,12,562680422,211500,5737,2.7,2012.91666666667,"High"
"578","Austin",2013,1,402135669,199200,5548,2.6,2013,"High"
"579","Austin",2013,2,468527290,206800,5752,2.6,2013.08333333333,"High"
"580","Austin",2013,4,820141712,227300,6121,2.7,2013.25,"High"
"581","Austin",2013,5,944924177,228100,6424,2.8,2013.33333333333,"High"
"582","Austin",2013,6,880058970,234100,6724,2.9,2013.41666666667,"High"
"583","Austin",2013,8,931481472,218800,6706,2.7,2013.58333333333,"High"
"584","Austin",2013,9,725959392,224000,6569,2.6,2013.66666666667,"High"
"585","Austin",2013,10,648747783,218300,6114,2.4,2013.75,"High"
"586","Austin",2013,11,594534652,217900,5668,2.2,2013.83333333333,"High"
"587","Austin",2013,12,647915760,226600,5047,2,2013.91666666667,"High"
"588","Austin",2014,1,426127544,213700,5118,2,2014,"High"
"589","Austin",2014,2,550882376,229400,5255,2.1,2014.08333333333,"High"
"590","Austin",2014,4,813253968,237000,5838,2.3,2014.25,"High"
"591","Austin",2014,5,1012123948,243900,6539,2.6,2014.33333333333,"High"
"592","Austin",2014,6,1023051880,248900,7040,2.7,2014.41666666667,"High"
"593","Austin",2014,8,927019222,243800,7326,2.9,2014.58333333333,"High"
"594","Austin",2014,9,813797562,238900,7072,2.8,2014.66666666667,"High"
"595","Austin",2014,10,796863816,239600,6791,2.7,2014.75,"High"
"596","Austin",2014,11,624591613,242100,6126,2.4,2014.83333333333,"High"
"597","Austin",2014,12,768005685,245700,5602,2.2,2014.91666666667,"High"
"598","Austin",2015,2,595625521,245300,5733,2.2,2015.08333333333,"High"
"599","Austin",2015,3,885779822,253900,5906,2.3,2015.16666666667,"High"
"600","Austin",2015,4,931744729,270300,6560,2.5,2015.25,"High"
"601","Austin",2015,5,1026501450,271200,7009,2.7,2015.33333333333,"High"
"602","Austin",2015,6,1086689918,270200,7419,2.8,2015.41666666667,"High"
"603","Austin",2015,7,1150381553,264600,7913,3,2015.5,"High"
"604","Bay Area",2000,1,29322659,100700,1766,4.3,2000,"Medium"
"605","Bay Area",2000,2,48295141,110400,1817,4.4,2000.08333333333,"Medium"
"606","Bay Area",2000,3,48779462,113400,1830,4.5,2000.16666666667,"Medium"
"607","Bay Area",2000,4,52943752,107000,1845,4.6,2000.25,"Medium"
"608","Bay Area",2000,5,70983815,115900,1827,4.4,2000.33333333333,"High"
"609","Bay Area",2000,7,59472007,114900,1876,4.6,2000.5,"Medium"
"610","Bay Area",2000,9,51414827,111100,1842,4.5,2000.66666666667,"Medium"
"611","Bay Area",2000,11,42727036,116200,1863,4.6,2000.83333333333,"Medium"
"612","Bay Area",2001,1,31955500,112500,1840,4.5,2001,"Medium"
"613","Bay Area",2001,3,60352214,124800,1912,4.7,2001.16666666667,"Medium"
"614","Bay Area",2001,6,78359863,126500,2083,5.1,2001.41666666667,"High"
"615","Bay Area",2001,7,68101919,124900,2030,5,2001.5,"Medium"
"616","Bay Area",2001,8,78260372,126400,1945,4.7,2001.58333333333,"High"
"617","Bay Area",2001,11,53614316,126100,1917,4.6,2001.83333333333,"Medium"
"618","Bay Area",2001,12,56117403,124400,1826,4.3,2001.91666666667,"Medium"
"619","Bay Area",2002,1,40226990,122600,1911,4.5,2002,"Medium"
"620","Bay Area",2002,2,50945825,124800,1910,4.5,2002.08333333333,"Medium"
"621","Bay Area",2002,3,62291039,127800,1989,4.7,2002.16666666667,"Medium"
"622","Bay Area",2002,4,61963889,124000,2056,4.8,2002.25,"Medium"
"623","Bay Area",2002,5,74588933,133500,2098,4.9,2002.33333333333,"Medium"
"624","Bay Area",2002,6,83392501,138400,2177,5.1,2002.41666666667,"High"
"625","Bay Area",2002,7,78849480,135700,2297,5.4,2002.5,"Medium"
"626","Bay Area",2002,8,74537321,133900,2336,5.5,2002.58333333333,"Medium"
"627","Bay Area",2002,9,61488327,132000,2347,5.5,2002.66666666667,"Medium"
"628","Bay Area",2002,10,56757885,127500,2412,5.6,2002.75,"Medium"
"629","Bay Area",2002,11,45123084,129300,2371,5.6,2002.83333333333,"Medium"
"630","Bay Area",2003,1,43964503,125900,2361,5.6,2003,"Medium"
"631","Bay Area",2003,4,64296998,131500,2511,5.9,2003.25,"Medium"
"632","Bay Area",2003,5,76296527,135900,2617,6.1,2003.33333333333,"Medium"
